antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'time=afternoon', 'temp=mild'})","frozenset({'site=caltech', 'util=low', 'is_weekend=False'})",0.16952061046405492,0.18825075760341742,0.057577859724707,0.3396510876588412,1.8042481846175336,1.0,0.025665476375454847,1.2292732330226135,0.5367412255472068,0.1918024811481391,0.18651120586011793,0.3227541706719342
"frozenset({'site=caltech', 'util=low', 'is_weekend=False'})","frozenset({'time=afternoon', 'temp=mild'})",0.18825075760341742,0.16952061046405492,0.057577859724707,0.30585725368502714,1.8042481846175336,1.0,0.025665476375454847,1.1964100956824064,0.5491258901766187,0.1918024811481391,0.1641661971854044,0.3227541706719342
frozenset({'duration=very_long'}),"frozenset({'time=afternoon', 'energy=very_high'})",0.42549928803534265,0.06955347037131696,0.0533425827887108,0.1253646816543676,1.802421661853792,1.0,0.023747630665328135,1.0638108364851047,0.7749178677388393,0.12076376260538932,0.05998325481994483,0.4461469077563176
"frozenset({'time=afternoon', 'energy=very_high'})",frozenset({'duration=very_long'}),0.06955347037131696,0.42549928803534265,0.0533425827887108,0.7669291338582677,1.802421661853792,1.0,0.023747630665328135,2.4649185952537658,0.47847012434745867,0.12076376260538932,0.5943070891162436,0.4461469077563176
"frozenset({'duration=very_long', 'temp=mild'})","frozenset({'site=caltech', 'wind=low', 'is_weekend=False'})",0.14242944247690678,0.2073825258315382,0.053233049764504,0.3737503204306588,1.8022266771611468,1.0,0.023695672230865293,1.2656572929722347,0.5190603122675608,0.17949033608272807,0.20989670303907662,0.31522023063786464
"frozenset({'site=caltech', 'wind=low', 'is_weekend=False'})","frozenset({'duration=very_long', 'temp=mild'})",0.2073825258315382,0.14242944247690678,0.053233049764504,0.2566901408450704,1.8022266771611468,1.0,0.023695672230865293,1.1537187983730859,0.5615960483919328,0.17949033608272807,0.1332376646630464,0.31522023063786464
"frozenset({'energy=high', 'site=caltech'})","frozenset({'temp=hot', 'util=high'})",0.17726094417466867,0.20289167183905948,0.0648070393223557,0.36560247167868176,1.8019589880884317,1.0,0.028842270006986977,1.2564808224744697,0.5409350752602953,0.20551117286094708,0.20412633275959208,0.3425097116356338
"frozenset({'temp=hot', 'util=high'})","frozenset({'energy=high', 'site=caltech'})",0.20289167183905948,0.17726094417466867,0.0648070393223557,0.31941695159258593,1.8019589880884317,1.0,0.028842270006986977,1.2088738585989864,0.5583286453790534,0.20551117286094708,0.17278383274914955,0.3425097116356338
"frozenset({'wind=low', 'time=afternoon', 'temp=cold', 'is_weekend=False'})","frozenset({'duration=very_long', 'util=low'})",0.15455109715579246,0.29552009930994194,0.08229581218737449,0.5324828726671391,1.801849938161635,1.0,0.036622856607434216,1.5068536733810083,0.5263651360940179,0.2237665045170257,0.3363655558165469,0.40548037876005827
"frozenset({'duration=very_long', 'util=low'})","frozenset({'wind=low', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",0.29552009930994194,0.15455109715579246,0.08229581218737449,0.2784778848529775,1.8018499381616349,1.0,0.036622856607434216,1.1717574348666122,0.6316927230574284,0.2237665045170257,0.1465810497598117,0.40548037876005827
"frozenset({'is_weekend=False', 'time=afternoon', 'energy=medium'})","frozenset({'util=low', 'temp=cold'})",0.14381686078352623,0.2082587900251926,0.053963269925882656,0.37522213759837525,1.8017109268376401,1.0,0.02401214451388391,1.2672363372981579,0.5197159187630377,0.18101653398652787,0.2108812140503528,0.3171692735677711
"frozenset({'util=low', 'temp=cold'})","frozenset({'is_weekend=False', 'time=afternoon', 'energy=medium'})",0.2082587900251926,0.14381686078352623,0.053963269925882656,0.2591164095371669,1.8017109268376401,1.0,0.02401214451388391,1.1556243791033525,0.5620169838594989,0.18101653398652787,0.13466692284918824,0.3171692735677711
"frozenset({'util=low', 'temp=cold'})","frozenset({'is_weekend=False', 'duration=very_long', 'time=afternoon', 'wind=low'})",0.2082587900251926,0.21935813647814817,0.08229581218737449,0.3951612903225806,1.8014435054336153,1.0,0.03661255210225429,1.2906612143561282,0.5619129182685294,0.23831676887291178,0.22520333850826252,0.38516386753146337
"frozenset({'is_weekend=False', 'duration=very_long', 'time=afternoon', 'wind=low'})","frozenset({'util=low', 'temp=cold'})",0.21935813647814817,0.2082587900251926,0.08229581218737449,0.37516644474034616,1.801443505433615,1.0,0.03661255210225429,1.2671233855963353,0.5699023260209092,0.23831676887291178,0.2108108718004769,0.38516386753146337
"frozenset({'temp=hot', 'energy=high'})","frozenset({'util=high', 'wind=high'})",0.11416992223155281,0.27624228704954545,0.05681112855525941,0.49760153501758875,1.8013228182126273,1.0,0.02527256812574652,1.4406049448733744,0.5021870819390464,0.17029659625697713,0.3058471695806254,0.351629210543423
"frozenset({'util=high', 'wind=high'})","frozenset({'temp=hot', 'energy=high'})",0.27624228704954545,0.11416992223155281,0.05681112855525941,0.2056568860692572,1.8013228182126273,1.0,0.02527256812574652,1.1151731062223078,0.6146427373255886,0.17029659625697713,0.10327823149579117,0.351629210543423
"frozenset({'is_weekend=False', 'wind=low', 'energy=medium'})","frozenset({'util=low', 'time=afternoon'})",0.1506809303004856,0.2734309394282376,0.07419036839607142,0.49236733704870367,1.8007008939013147,1.0,0.03298954007008885,1.4312890276752568,0.5235496309753259,0.21202003338898168,0.3013290951973339,0.3818493114673349
"frozenset({'util=low', 'time=afternoon'})","frozenset({'is_weekend=False', 'wind=low', 'energy=medium'})",0.2734309394282376,0.1506809303004856,0.07419036839607142,0.2713312858859661,1.8007008939013147,1.0,0.03298954007008885,1.165576417991509,0.6120005786808057,0.21202003338898168,0.14205539459765823,0.3818493114673349
"frozenset({'site=jpl', 'util=low', 'temp=cold', 'is_weekend=False'})","frozenset({'duration=very_long', 'time=afternoon', 'wind=low'})",0.1813136660703202,0.22092810982511227,0.07210924093614225,0.3977043898509867,1.8001529554831723,1.0,0.03205195540576482,1.2935041814137387,0.5429327820609151,0.21842512718425128,0.22690624864695264,0.3620483608484813
"frozenset({'duration=very_long', 'time=afternoon', 'wind=low'})","frozenset({'site=jpl', 'util=low', 'temp=cold', 'is_weekend=False'})",0.22092810982511227,0.1813136660703202,0.07210924093614225,0.3263923318459759,1.8001529554831721,1.0,0.03205195540576482,1.2153756149677362,0.570539964952287,0.21842512718425128,0.1772090967724851,0.3620483608484813
"frozenset({'temp=hot', 'time=afternoon'})",frozenset({'site=caltech'}),0.09492862097922523,0.5094015845777502,0.08704224323633576,0.9169230769230771,1.800000441072689,1.0,0.038685453287737766,5.905351296749313,0.49106025323529245,0.16826651609260307,0.8306620639909323,0.5438973182780523
frozenset({'site=caltech'}),"frozenset({'temp=hot', 'time=afternoon'})",0.5094015845777502,0.09492862097922523,0.08704224323633576,0.17087155963302753,1.8000004410726889,1.0,0.038685453287737766,1.0915936964123312,0.9059233919364194,0.16826651609260307,0.08390823134410388,0.5438973182780523
"frozenset({'util=low', 'temp=cold'})",frozenset({'site=jpl'}),0.2082587900251926,0.4905984154222498,0.18390594764321444,0.8830645161290323,1.7999742526053484,1.0,0.08173451525909992,4.3562618267338635,0.5613406148432887,0.3571327283040272,0.7704453864863865,0.6289624880265612
frozenset({'site=jpl'}),"frozenset({'util=low', 'temp=cold'})",0.4905984154222498,0.2082587900251926,0.18390594764321444,0.37486045992409023,1.7999742526053484,1.0,0.08173451525909992,1.2665031712418438,0.8724678349252232,0.3571327283040272,0.21042440105422677,0.6289624880265612
"frozenset({'wind=low', 'energy=very_high', 'is_weekend=False'})",frozenset({'duration=very_long'}),0.06885976121800723,0.42549928803534265,0.05272189565153894,0.7656415694591728,1.7993956535024271,1.0,0.023422116278993165,2.4513763410980625,0.47711164934916683,0.11937830687830688,0.5920659005984928,0.444773762248035
frozenset({'duration=very_long'}),"frozenset({'wind=low', 'energy=very_high', 'is_weekend=False'})",0.42549928803534265,0.06885976121800723,0.05272189565153894,0.1239059550368972,1.7993956535024271,1.0,0.023422116278993165,1.0628313753932757,0.7732938286210232,0.11937830687830688,0.059116974571837726,0.444773762248035
"frozenset({'duration=very_long', 'time=afternoon'})","frozenset({'is_weekend=False', 'wind=low', 'util=low', 'energy=medium'})",0.29296432874511663,0.10197524553652926,0.05374420387746906,0.18344965104685945,1.7989625823567612,1.0,0.023869094520241316,1.0997787896542872,0.6281494516103686,0.15751738897806317,0.09072623566931345,0.3552407582122947
"frozenset({'is_weekend=False', 'wind=low', 'util=low', 'energy=medium'})","frozenset({'duration=very_long', 'time=afternoon'})",0.10197524553652926,0.29296432874511663,0.05374420387746906,0.5270318653777301,1.798962582356761,1.0,0.023869094520241316,1.4948907114420054,0.4945565998713118,0.15751738897806317,0.33105477721821064,0.3552407582122947
"frozenset({'wind=low', 'time=afternoon', 'temp=cold', 'util=low'})","frozenset({'site=jpl', 'is_weekend=False'})",0.10139106940742634,0.4766146993318486,0.08689619920406003,0.8570399711919338,1.798181995631674,1.0,0.03857172514350493,3.6610604029104707,0.4939665627343087,0.1769385175823359,0.7268550938943755,0.5196797833591046
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'wind=low', 'time=afternoon', 'temp=cold', 'util=low'})",0.4766146993318486,0.10139106940742634,0.08689619920406003,0.18231959552627547,1.798181995631674,1.0,0.03857172514350493,1.0989732977286357,0.8480994099767566,0.1769385175823359,0.09005978392122374,0.5196797833591046
"frozenset({'util=low', 'temp=cold'})","frozenset({'duration=very_long', 'time=afternoon', 'wind=low'})",0.2082587900251926,0.22092810982511227,0.0827339442842017,0.39726507713884995,1.7981644683120082,1.0,0.036723723449470946,1.2925613907962652,0.5606343820827011,0.23880282432290018,0.22634235625438004,0.3858743167879013
"frozenset({'duration=very_long', 'time=afternoon', 'wind=low'})","frozenset({'util=low', 'temp=cold'})",0.22092810982511227,0.2082587900251926,0.0827339442842017,0.3744835564369526,1.7981644683120082,1.0,0.036723723449470946,1.2657400426836354,0.5697514563437703,0.23880282432290018,0.20994835726316322,0.3858743167879013
"frozenset({'temp=hot', 'is_weekend=False'})","frozenset({'time=night', 'site=caltech', 'wind=high'})",0.270510058782723,0.10405637299645844,0.050604257183540835,0.18706977999730057,1.797773405033707,1.0,0.022455961607551915,1.10211627635219,0.6083104749771415,0.15620421503437393,0.09265472123338625,0.33669278473549236
"frozenset({'time=night', 'site=caltech', 'wind=high'})","frozenset({'temp=hot', 'is_weekend=False'})",0.10405637299645844,0.270510058782723,0.050604257183540835,0.48631578947368415,1.7977734050337069,1.0,0.022455961607551915,1.420113615074617,0.49529497086447244,0.15620421503437393,0.29583098888362036,0.33669278473549236
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'time=midday', 'duration=very_long', 'wind=low'})",0.4766146993318486,0.06911533827448976,0.05922085508780897,0.12425310249731882,1.797764513628666,1.0,0.026279468916894026,1.062960844486075,0.8478526641655952,0.12172607879924952,0.05923157453322345,0.4905470478149562
"frozenset({'time=midday', 'duration=very_long', 'wind=low'})","frozenset({'site=jpl', 'is_weekend=False'})",0.06911533827448976,0.4766146993318486,0.05922085508780897,0.8568409931325937,1.797764513628666,1.0,0.026279468916894026,3.6559718603867526,0.476700970380209,0.12172607879924952,0.7264749187937639,0.4905470478149562
"frozenset({'is_weekend=False', 'util=low', 'temp=mild'})","frozenset({'wind=low', 'site=caltech'})",0.13958158384753003,0.23403556172185913,0.05870970097484392,0.4206120847501962,1.7972144132953392,1.0,0.02604264659306045,1.322023497759518,0.5155437802922923,0.18643478260869564,0.24358379280342835,0.33573505953578453
"frozenset({'wind=low', 'site=caltech'})","frozenset({'is_weekend=False', 'util=low', 'temp=mild'})",0.23403556172185913,0.13958158384753003,0.05870970097484392,0.2508580343213729,1.7972144132953392,1.0,0.02604264659306045,1.1485385355138136,0.5791174377409868,0.18643478260869564,0.1293282993307342,0.33573505953578453
frozenset({'site=caltech'}),"frozenset({'temp=hot', 'energy=low', 'util=high'})",0.5094015845777502,0.058928767023257514,0.05392675891781372,0.10586295871559633,1.7964563669525822,1.0,0.02390835161895327,1.0524910494983175,0.9036893703251397,0.1048335580949677,0.04987315523807828,0.510490339333015
"frozenset({'temp=hot', 'energy=low', 'util=high'})",frozenset({'site=caltech'}),0.058928767023257514,0.5094015845777502,0.05392675891781372,0.9151177199504337,1.7964563669525822,1.0,0.02390835161895327,5.779750675120518,0.47111053614195547,0.1048335580949677,0.826982156115385,0.510490339333015
frozenset({'wind=high'}),"frozenset({'temp=hot', 'time=evening', 'duration=long'})",0.48497572017963414,0.061813136660703205,0.05385373690167586,0.11104419182413612,1.7964497164035818,1.0,0.023875866433089175,1.055380767762185,0.8608264303926444,0.1092511665802533,0.05247467971167746,0.4911393434017314
"frozenset({'temp=hot', 'time=evening', 'duration=long'})",frozenset({'wind=high'}),0.061813136660703205,0.48497572017963414,0.05385373690167586,0.8712344949793266,1.7964497164035818,1.0,0.023875866433089175,3.9997069070453173,0.4725567258374317,0.1092511665802533,0.749981680347992,0.4911393434017314
"frozenset({'wind=low', 'util=low', 'is_weekend=False'})","frozenset({'duration=very_long', 'time=afternoon', 'energy=high'})",0.27335791741209975,0.10321661981087298,0.0506772791996787,0.18538800587685322,1.796106152444688,1.0,0.02246219896586199,1.1008718097189694,0.6099839863747347,0.15550078422585703,0.09162902422282929,0.33818392158009625
"frozenset({'duration=very_long', 'time=afternoon', 'energy=high'})","frozenset({'wind=low', 'util=low', 'is_weekend=False'})",0.10321661981087298,0.27335791741209975,0.0506772791996787,0.4909798372833392,1.7961061524446877,1.0,0.02246219896586199,1.427531040636549,0.4942554065967743,0.15550078422585703,0.29948983837570986,0.33818392158009625
frozenset({'site=caltech'}),"frozenset({'temp=hot', 'duration=very_long'})",0.5094015845777502,0.06338311000766732,0.05797948081346526,0.11381880733944955,1.7957277155646216,1.0,0.025692024140093674,1.0569135271087857,0.903228969072764,0.11262411347517731,0.05384880186411661,0.5142826755591257
"frozenset({'temp=hot', 'duration=very_long'})",frozenset({'site=caltech'}),0.06338311000766732,0.5094015845777502,0.05797948081346526,0.9147465437788017,1.7957277155646216,1.0,0.025692024140093674,5.754586818736651,0.47310987632755347,0.11262411347517731,0.826225577700201,0.5142826755591257
"frozenset({'duration=very_long', 'util=low'})","frozenset({'time=afternoon', 'temp=cold'})",0.29552009930994194,0.21957720252656177,0.11650662674796451,0.3942426488757104,1.7954625723406772,1.0,0.05161715005111575,1.2883422644809321,0.628890141836951,0.2922964184299716,0.22380874433014422,0.46241896328055554
"frozenset({'time=afternoon', 'temp=cold'})","frozenset({'duration=very_long', 'util=low'})",0.21957720252656177,0.29552009930994194,0.11650662674796451,0.5305952776854007,1.7954625723406772,1.0,0.05161715005111575,1.5007942340595144,0.5676928789119986,0.2922964184299716,0.333686139441588,0.46241896328055554
"frozenset({'duration=very_long', 'is_weekend=False'})","frozenset({'wind=low', 'energy=very_high'})",0.4116251049691482,0.07134250976669466,0.05272189565153894,0.1280823132872095,1.7953154957130917,1.0,0.023355527580060764,1.0650747248108123,0.7529125408357347,0.12253903598099117,0.06109874105065387,0.4335396213314246
"frozenset({'wind=low', 'energy=very_high'})","frozenset({'duration=very_long', 'is_weekend=False'})",0.07134250976669466,0.4116251049691482,0.05272189565153894,0.7389969293756397,1.7953154957130915,1.0,0.023355527580060764,2.2542834213534984,0.4770271513885537,0.12253903598099117,0.5564000557660188,0.4335396213314246
"frozenset({'duration=very_long', 'util=low'})","frozenset({'wind=low', 'temp=cold', 'is_weekend=False'})",0.29552009930994194,0.21859140530870058,0.11595896162693052,0.3923894242648876,1.7950816671439795,1.0,0.05136080782180355,1.286035210539117,0.6287223821052293,0.29124254928931687,0.22241631348430083,0.46143606840436624
"frozenset({'wind=low', 'temp=cold', 'is_weekend=False'})","frozenset({'duration=very_long', 'util=low'})",0.21859140530870058,0.29552009930994194,0.11595896162693052,0.5304827125438449,1.7950816671439793,1.0,0.05136080782180355,1.5004344238460965,0.5668254538230261,0.29124254928931687,0.33352635469620984,0.46143606840436624
"frozenset({'is_weekend=False', 'duration=very_long', 'wind=low'})","frozenset({'util=low', 'time=afternoon', 'energy=medium'})",0.2943517470517361,0.10175617948811566,0.05374420387746906,0.18258496650955097,1.7943378714496203,1.0,0.02379209467183218,1.0988834113758439,0.6273541491853027,0.1569798442998827,0.08998535272457897,0.3553757268859201
"frozenset({'util=low', 'time=afternoon', 'energy=medium'})","frozenset({'is_weekend=False', 'duration=very_long', 'wind=low'})",0.10175617948811566,0.2943517470517361,0.05374420387746906,0.5281664872622892,1.7943378714496203,1.0,0.02379209467183218,1.4955450045374994,0.4928409739575786,0.1569798442998827,0.3313474372446235,0.3553757268859201
frozenset({'site=jpl'}),"frozenset({'is_weekend=False', 'duration=very_long', 'temp=cold', 'wind=low'})",0.4905984154222498,0.15688780167220417,0.13808463251670378,0.2814616357817965,1.7940313573254885,1.0,0.06111572561724021,1.1733711661243493,0.8688550553624362,0.271072247706422,0.14775475240029554,0.5808052884517546
"frozenset({'is_weekend=False', 'duration=very_long', 'temp=cold', 'wind=low'})",frozenset({'site=jpl'}),0.15688780167220417,0.4905984154222498,0.13808463251670378,0.8801489411217127,1.7940313573254885,1.0,0.06111572561724021,4.250288561030273,0.5249552110002039,0.271072247706422,0.7647218569654952,0.5808052884517546
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'wind=low', 'temp=cold', 'energy=medium'})",0.4766146993318486,0.06875022819380043,0.05878272299098178,0.12333384403248045,1.7939408678733972,1.0,0.026015353651397607,1.0622627159348244,0.8455874190564291,0.12080738350716588,0.058613293115565235,0.48917621569653763
"frozenset({'wind=low', 'temp=cold', 'energy=medium'})","frozenset({'site=jpl', 'is_weekend=False'})",0.06875022819380043,0.4766146993318486,0.05878272299098178,0.8550185873605948,1.7939408678733972,1.0,0.026015353651397607,3.6100165610187878,0.4752409492736576,0.12080738350716588,0.7229929605315193,0.48917621569653763
"frozenset({'duration=very_long', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",frozenset({'site=jpl'}),0.15644966957537698,0.4905984154222498,0.13768301142794553,0.880046674445741,1.7938229043978866,1.0,0.060929051440931026,4.24666496092541,0.52460576726013,0.27030320407139274,0.764521098508773,0.5803448375577667
frozenset({'site=jpl'}),"frozenset({'duration=very_long', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",0.4905984154222498,0.15644966957537698,0.13768301142794553,0.28064300066979236,1.7938229043978864,1.0,0.060929051440931026,1.1726449192960542,0.868727898994986,0.27030320407139274,0.1472269366925616,0.5803448375577667
"frozenset({'time=afternoon', 'is_weekend=False'})","frozenset({'site=caltech', 'duration=very_long', 'wind=low'})",0.45850523932965787,0.10726934170652452,0.0882105954945416,0.19238732282210544,1.7934977483916426,1.0,0.039027040302656725,1.1053945579618878,0.817053705747001,0.18470948012232416,0.09534564577214207,0.507357718592809
"frozenset({'site=caltech', 'duration=very_long', 'wind=low'})","frozenset({'time=afternoon', 'is_weekend=False'})",0.10726934170652452,0.45850523932965787,0.0882105954945416,0.8223281143635125,1.7934977483916423,1.0,0.039027040302656725,3.047723384769089,0.4955921438768873,0.18470948012232416,0.6718862331806515,0.507357718592809
"frozenset({'temp=cold', 'is_weekend=False'})","frozenset({'duration=very_long', 'util=low', 'energy=medium'})",0.3206031618532988,0.10522472525466428,0.06049874037022162,0.18870288122081766,1.7933321352383673,1.0,0.026763360748431587,1.1028946782058946,0.6511346311616835,0.16560063961623026,0.09329510808164912,0.38182541701568296
"frozenset({'duration=very_long', 'util=low', 'energy=medium'})","frozenset({'temp=cold', 'is_weekend=False'})",0.10522472525466428,0.3206031618532988,0.06049874037022162,0.5749479528105482,1.7933321352383673,1.0,0.026763360748431587,1.5983850510520758,0.4944021388442733,0.16560063961623026,0.3743685231904613,0.38182541701568296
frozenset({'site=jpl'}),"frozenset({'time=afternoon', 'temp=cold', 'wind=high'})",0.4905984154222498,0.06279893387856439,0.0552411552082953,0.11259953858748233,1.793016722309624,1.0,0.02443209775726497,1.0561196515828355,0.8682358493211736,0.11089123424215772,0.05313758862334152,0.4961253506890899
"frozenset({'time=afternoon', 'temp=cold', 'wind=high'})",frozenset({'site=jpl'}),0.06279893387856439,0.4905984154222498,0.0552411552082953,0.8796511627906975,1.7930167223096238,1.0,0.02443209775726497,4.232708818713669,0.47191657523584923,0.11089123424215772,0.7637446744319392,0.4961253506890899
"frozenset({'wind=low', 'duration=very_long'})","frozenset({'util=low', 'energy=high', 'is_weekend=False'})",0.2994267771733178,0.13961809485559895,0.074957099565519,0.2503353249603707,1.7930005793252075,1.0,0.033151703387828434,1.1476890052194588,0.6313054534307193,0.2058764540713999,0.12868381987437272,0.3936038549488046
"frozenset({'util=low', 'energy=high', 'is_weekend=False'})","frozenset({'wind=low', 'duration=very_long'})",0.13961809485559895,0.2994267771733178,0.074957099565519,0.5368723849372385,1.7930005793252073,1.0,0.033151703387828434,1.5127001717048183,0.5140457899609013,0.2058764540713999,0.33893046440723507,0.3936038549488046
frozenset({'site=jpl'}),"frozenset({'duration=very_long', 'time=afternoon', 'temp=cold'})",0.4905984154222498,0.15707035671254882,0.13815765453284165,0.28161047852943366,1.7928938624924824,1.0,0.06109918641985766,1.1733601592099328,0.868160823518145,0.2711572912934432,0.147746757761626,0.5806006832442613
"frozenset({'duration=very_long', 'time=afternoon', 'temp=cold'})",frozenset({'site=jpl'}),0.15707035671254882,0.4905984154222498,0.13815765453284165,0.8795908879590889,1.7928938624924824,1.0,0.06109918641985766,4.230589993925643,0.5246493615335539,0.2711572912934432,0.7636263496496192,0.5806006832442613
"frozenset({'util=low', 'temp=cold', 'is_weekend=False'})","frozenset({'duration=very_long', 'energy=high'})",0.20424257913761,0.16422651429405966,0.060133630289532294,0.2944225956381838,1.792783564236153,1.0,0.026591583447333977,1.1845241649452827,0.5557072700815251,0.19502664298401418,0.15577914778446622,0.33029266731664636
"frozenset({'duration=very_long', 'energy=high'})","frozenset({'util=low', 'temp=cold', 'is_weekend=False'})",0.16422651429405966,0.20424257913761,0.060133630289532294,0.3661627389951089,1.7927835642361527,1.0,0.026591583447333977,1.255460146979667,0.529100517733032,0.19502664298401418,0.20347929609254595,0.33029266731664636
"frozenset({'is_weekend=False', 'duration=very_long', 'util=low', 'wind=low'})","frozenset({'time=afternoon', 'energy=medium'})",0.20066450034685457,0.14947606703421082,0.05374420387746906,0.26783114992721985,1.7917995518702061,1.0,0.023749663572236207,1.1616499839910484,0.5528365230895721,0.18132544961813257,0.13915549969335153,0.31369085586248635
"frozenset({'time=afternoon', 'energy=medium'})","frozenset({'is_weekend=False', 'duration=very_long', 'util=low', 'wind=low'})",0.14947606703421082,0.20066450034685457,0.05374420387746906,0.3595505617977528,1.791799551870206,1.0,0.023749663572236207,1.248085253844385,0.5195642841811547,0.18132544961813257,0.19877268245917196,0.31369085586248635
frozenset({'time=midday'}),"frozenset({'duration=very_long', 'util=low'})",0.1258534448136113,0.29552009930994194,0.06663258972580233,0.529445894981143,1.7915732169061684,1.0,0.02944036721598562,1.4971283709486005,0.5054431085168152,0.18783449979415398,0.33205460573405166,0.37746077798229377
"frozenset({'duration=very_long', 'util=low'})",frozenset({'time=midday'}),0.29552009930994194,0.1258534448136113,0.06663258972580233,0.22547566098344451,1.7915732169061682,1.0,0.02944036721598562,1.128623738663045,0.6271738224467266,0.18783449979415398,0.11396511898235577,0.37746077798229377
frozenset({'site=jpl'}),"frozenset({'wind=low', 'util=low', 'temp=cold', 'is_weekend=False'})",0.4905984154222498,0.14235642046076893,0.1250867136441637,0.2549676267023889,1.791051122788338,1.0,0.05524687934092694,1.1511494134720455,0.8670342977273092,0.2462976276060388,0.13130303651561218,0.5668272347412944
"frozenset({'wind=low', 'util=low', 'temp=cold', 'is_weekend=False'})",frozenset({'site=jpl'}),0.14235642046076893,0.4905984154222498,0.1250867136441637,0.8786868427801999,1.791051122788338,1.0,0.05524687934092694,4.199062956170499,0.5149792474198135,0.2462976276060388,0.7618516296521571,0.5668272347412944
"frozenset({'site=jpl', 'time=afternoon'})","frozenset({'is_weekend=False', 'duration=very_long', 'energy=medium'})",0.25561356749059844,0.12289605316002775,0.05626346343422542,0.22011141265533493,1.7910372790305908,1.0,0.024849564855476493,1.1246528812869314,0.5933266785299645,0.17459777928846584,0.11083675982254375,0.33896242052849934
"frozenset({'is_weekend=False', 'duration=very_long', 'energy=medium'})","frozenset({'site=jpl', 'time=afternoon'})",0.12289605316002775,0.25561356749059844,0.05626346343422542,0.4578134284016637,1.7910372790305908,1.0,0.024849564855476493,1.3729340996310389,0.5035484461503107,0.17459777928846584,0.2716329208599748,0.33896242052849934
"frozenset({'temp=cold', 'energy=medium'})","frozenset({'site=jpl', 'is_weekend=False'})",0.10277848771404578,0.4766146993318486,0.08769944138157655,0.8532859680284193,1.7903056058166367,1.0,0.03871370336196453,3.567384071140066,0.4920035235551178,0.17836192173461052,0.7196825516798308,0.5186454353701159
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'temp=cold', 'energy=medium'})",0.4766146993318486,0.10277848771404578,0.08769944138157655,0.18400490271181247,1.7903056058166364,1.0,0.03871370336196453,1.0995427733177663,0.8434248055698266,0.17836192173461052,0.09053106048562837,0.5186454353701159
"frozenset({'util=low', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",frozenset({'site=jpl'}),0.14115155719449415,0.4905984154222498,0.1239548723940268,0.8781686497672012,1.7899948759748363,1.0,0.054706142100024904,4.181202815239027,0.5138731828723768,0.2441041127408686,0.7608343713069003,0.5654146069406074
frozenset({'site=jpl'}),"frozenset({'util=low', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",0.4905984154222498,0.14115155719449415,0.1239548723940268,0.25266056411401355,1.789994875974836,1.0,0.054706142100024904,1.149207979085599,0.8663875344543377,0.2441041127408686,0.1298354882675984,0.5654146069406074
frozenset({'site=jpl'}),"frozenset({'duration=very_long', 'temp=cold', 'wind=low'})",0.4905984154222498,0.15791010989813428,0.13866880864580672,0.28265237776289354,1.7899574507625182,1.0,0.06119835895062871,1.1738937496938242,0.8663646041675725,0.2719851045545689,0.14813414735292627,0.5804013333901173
"frozenset({'duration=very_long', 'temp=cold', 'wind=low'})",frozenset({'site=jpl'}),0.15791010989813428,0.4905984154222498,0.13866880864580672,0.8781502890173412,1.7899574507625182,1.0,0.06119835895062871,4.1805727766580105,0.5240859762983858,0.2719851045545689,0.7607983275441483,0.5804013333901173
"frozenset({'util=high', 'wind=low', 'is_weekend=False'})","frozenset({'time=afternoon', 'site=caltech'})",0.17883091752163277,0.2284128664792435,0.07309503815400344,0.40873826051449574,1.7894712623451925,1.0,0.032247755667774124,1.3049840400499537,0.5372531963168218,0.21875000000000003,0.23370710345107293,0.3643755241191404
"frozenset({'time=afternoon', 'site=caltech'})","frozenset({'util=high', 'wind=low', 'is_weekend=False'})",0.2284128664792435,0.17883091752163277,0.07309503815400344,0.32001278772378516,1.7894712623451923,1.0,0.032247755667774124,1.2076243018299637,0.5717769194322453,0.21875000000000003,0.17192789306686015,0.3643755241191404
"frozenset({'duration=very_long', 'wind=low'})","frozenset({'is_weekend=False', 'util=low', 'time=afternoon', 'energy=medium'})",0.2994267771733178,0.10033225017342728,0.05374420387746906,0.17949030606023655,1.788959240423515,1.0,0.023702041561492675,1.0964742482282246,0.6295070345143252,0.15532341458267382,0.08798587689963147,0.3575763029573381
"frozenset({'is_weekend=False', 'util=low', 'time=afternoon', 'energy=medium'})","frozenset({'duration=very_long', 'wind=low'})",0.10033225017342728,0.2994267771733178,0.05374420387746906,0.5356622998544397,1.788959240423515,1.0,0.023702041561492675,1.5087580065264288,0.49019848943877564,0.15532341458267382,0.3372031858824916,0.3575763029573381
