antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'is_weekend=False', 'duration=medium'})","frozenset({'site=caltech', 'energy=low'})",0.16030260360584223,0.22322537894475275,0.051160992849057126,0.31915260075783675,1.4297325970127508,1.0,0.015377383413312504,1.1408938653799052,0.3579486035463327,0.1539292241236086,0.12349427905196876,0.27417122925956156
"frozenset({'site=caltech', 'energy=low'})","frozenset({'is_weekend=False', 'duration=medium'})",0.22322537894475275,0.16030260360584223,0.051160992849057126,0.22918985776128634,1.4297325970127506,1.0,0.015377383413312504,1.0893699373951806,0.3869442979901405,0.1539292241236086,0.08203818953263507,0.27417122925956156
"frozenset({'is_weekend=False', 'energy=very_high'})",frozenset({'util=high'}),0.10000276098180513,0.4590960545570005,0.06562853750793782,0.6562672556598563,1.4294770106293202,1.0,0.019717664496384332,1.5736177432887903,0.3338270842111326,0.132993901415543,0.3645216544711518,0.3996094517414028
frozenset({'util=high'}),"frozenset({'is_weekend=False', 'energy=very_high'})",0.4590960545570005,0.10000276098180513,0.06562853750793782,0.14295164782294922,1.4294770106293202,1.0,0.019717664496384332,1.0501125598480487,0.5554469636072833,0.132993901415543,0.04772113177591183,0.3996094517414028
"frozenset({'is_weekend=False', 'energy=high', 'duration=very_long'})",frozenset({'util=low'}),0.14448217786244788,0.4928076423976366,0.10174217951903697,0.7041849799350277,1.428924633775941,1.0,0.03054025807816803,1.7145591778638032,0.3508670655395561,0.18997783162344692,0.4167597054037436,0.4553195615121382
frozenset({'util=low'}),"frozenset({'is_weekend=False', 'energy=high', 'duration=very_long'})",0.4928076423976366,0.14448217786244788,0.10174217951903697,0.2064541430892487,1.428924633775941,1.0,0.03054025807816803,1.0780950019297633,0.5918327105502823,0.18997783162344692,0.07243795935420831,0.4553195615121382
"frozenset({'util=low', 'temp=cold'})","frozenset({'wind=low', 'time=afternoon'})",0.2019658190452525,0.18694607802534582,0.05394958447223833,0.26712235133287765,1.4288737916002798,1.0,0.01619286670655168,1.1093992611909338,0.3761093618489583,0.16106165512693704,0.09861126198470169,0.27785300848286176
"frozenset({'wind=low', 'time=afternoon'})","frozenset({'util=low', 'temp=cold'})",0.18694607802534582,0.2019658190452525,0.05394958447223833,0.28858366563284593,1.4288737916002798,1.0,0.01619286670655168,1.1217540874495735,0.3691614029775296,0.16106165512693704,0.10853901832120284,0.27785300848286176
"frozenset({'temp=hot', 'site=caltech', 'duration=very_long'})",frozenset({'util=low'}),0.07145420911676192,0.4928076423976366,0.050305088489466854,0.7040185471406492,1.4285869101287003,1.0,0.015091908155247698,1.7135950671996298,0.3230940130539876,0.09787805533172175,0.4164315600918439,0.403048547479227
frozenset({'util=low'}),"frozenset({'temp=hot', 'site=caltech', 'duration=very_long'})",0.4928076423976366,0.07145420911676192,0.050305088489466854,0.10207854781780493,1.4285869101287003,1.0,0.015091908155247698,1.0341058102873224,0.5915065189449461,0.09787805533172175,0.03298096766117797,0.403048547479227
frozenset({'temp=cold'}),"frozenset({'wind=low', 'duration=very_long'})",0.3301582042574339,0.2274772909246528,0.10726414312929677,0.32488710486703465,1.4282177510837637,1.0,0.03216064924826753,1.1442867032234614,0.4476081621376539,0.2381682197155468,0.12609313978481515,0.3982124564267204
"frozenset({'wind=low', 'duration=very_long'})",frozenset({'temp=cold'}),0.2274772909246528,0.3301582042574339,0.10726414312929677,0.4715378079864061,1.4282177510837635,1.0,0.03216064924826753,1.2675302147733123,0.3881137105654618,0.2381682197155468,0.21106417161121319,0.3982124564267204
"frozenset({'wind=high', 'site=caltech', 'duration=very_long'})","frozenset({'is_weekend=False', 'util=low'})",0.10243242497031944,0.45779839310858944,0.06695380877440017,0.6536388140161725,1.4277874799379864,1.0,0.020060409220771777,1.5654225381845397,0.33380846477724,0.13573267659241015,0.36119483678845865,0.3999452739642409
"frozenset({'is_weekend=False', 'util=low'})","frozenset({'wind=high', 'site=caltech', 'duration=very_long'})",0.45779839310858944,0.10243242497031944,0.06695380877440017,0.14625173391230925,1.4277874799379862,1.0,0.020060409220771777,1.0513257955331403,0.5525908637052295,0.13573267659241015,0.04882006676827737,0.3999452739642409
"frozenset({'util=low', 'time=morning'})","frozenset({'is_weekend=False', 'energy=low'})",0.1554708854468649,0.241806786493277,0.05367348629172534,0.3452317527970165,1.4277173846260724,1.0,0.016079571088554546,1.1579566002865087,0.3547317232449746,0.1562073121735637,0.13640977584775288,0.2836001193763571
"frozenset({'is_weekend=False', 'energy=low'})","frozenset({'util=low', 'time=morning'})",0.241806786493277,0.1554708854468649,0.05367348629172534,0.22196848595569765,1.4277173846260722,1.0,0.016079571088554546,1.0854690321773344,0.3951252303491236,0.1562073121735637,0.07873926352914258,0.2836001193763571
"frozenset({'is_weekend=False', 'energy=low'})","frozenset({'util=low', 'site=caltech', 'time=morning'})",0.241806786493277,0.1551395676302493,0.05353543720146884,0.22139757935601737,1.427086479212599,1.0,0.01602163689484184,1.085098645944314,0.3947168246236555,0.15589323042289757,0.07842480152599979,0.28323838747121033
"frozenset({'util=low', 'site=caltech', 'time=morning'})","frozenset({'is_weekend=False', 'energy=low'})",0.1551395676302493,0.241806786493277,0.05353543720146884,0.34507919558640326,1.4270864792125988,1.0,0.01602163689484184,1.1576868659495314,0.35422610199314386,0.15589323042289757,0.13620856432555042,0.28323838747121033
"frozenset({'is_weekend=False', 'util=low'})","frozenset({'site=jpl', 'time=midday'})",0.45779839310858944,0.0779977359949198,0.05094011430464673,0.11127193776008684,1.4266047128256938,1.0,0.015232876100064463,1.0374402510496903,0.5515199087218491,0.10506235408006377,0.03608906730947431,0.38218464144641506
"frozenset({'site=jpl', 'time=midday'})","frozenset({'is_weekend=False', 'util=low'})",0.0779977359949198,0.45779839310858944,0.05094011430464673,0.6530973451327433,1.4266047128256938,1.0,0.015232876100064463,1.562979121906362,0.32433215450319436,0.10506235408006377,0.3601961881740925,0.38218464144641506
"frozenset({'util=high', 'temp=hot', 'energy=low'})",frozenset({'site=caltech'}),0.056103150280239655,0.6290068748446948,0.05033269830751815,0.8971456692913385,1.4262891315978838,1.0,0.015043431080802347,3.606976221605646,0.3166446472060086,0.07929189682919403,0.7227594698268208,0.48858249139222354
frozenset({'site=caltech'}),"frozenset({'util=high', 'temp=hot', 'energy=low'})",0.6290068748446948,0.056103150280239655,0.05033269830751815,0.08001931349310859,1.4262891315978838,1.0,0.015043431080802347,1.0259963753192225,0.8056210875963247,0.07929189682919403,0.025337687290692367,0.48858249139222354
