hour,mean_action,num_active
17,0.8199602961540222,27
17,0.8217277526855469,27
17,0.823599636554718,27
17,0.8276988863945007,27
17,0.8296244740486145,27
17,0.8318636417388916,27
17,0.8332450985908508,27
17,0.8340495824813843,27
17,0.8353697657585144,27
18,0.8380172252655029,27
18,0.8098055124282837,28
18,0.8109666109085083,28
18,0.8413753509521484,27
18,0.815513551235199,28
18,0.789048433303833,29
18,0.7910183668136597,29
18,0.7923344969749451,29
18,0.7935666441917419,29
18,0.7907364964485168,29
18,0.8243427276611328,28
18,0.7968530058860779,29
19,0.8266816735267639,28
19,0.8282018303871155,28
19,0.8297569155693054,28
19,0.8042106032371521,29
19,0.8071354627609253,29
19,0.8095452785491943,29
19,0.8124671578407288,29
19,0.8151453137397766,29
19,0.817889392375946,29
19,0.8203985095024109,29
19,0.823650598526001,29
19,0.8260606527328491,29
20,0.8282192945480347,29
20,0.7763737440109253,31
20,0.7875176072120667,31
20,0.7905369997024536,31
20,0.7897204160690308,31
20,0.7927376627922058,31
20,0.7926557064056396,31
20,0.7915254831314087,31
20,0.7896175980567932,31
20,0.7936360239982605,31
20,0.7949907779693604,31
20,0.7716304063796997,32
21,0.7301764488220215,34
21,0.7338700890541077,34
21,0.7173123955726624,35
21,0.7196435928344727,35
21,0.7207512259483337,35
21,0.7221888899803162,35
21,0.723166823387146,35
21,0.7192517518997192,35
21,0.7199899554252625,35
21,0.7204004526138306,35
21,0.7419392466545105,34
21,0.7683067917823792,33
22,0.7473770976066589,34
22,0.7786808013916016,33
22,0.7555052042007446,34
22,0.7776075601577759,33
22,0.756207287311554,34
22,0.766473114490509,34
22,0.7716568112373352,34
22,0.7743894457817078,34
22,0.7905489802360535,34
22,0.7938966155052185,34
22,0.7733729481697083,35
22,0.7753565311431885,35
23,0.7882249355316162,35
23,0.8788148164749146,32
23,0.8754885196685791,33
23,0.8763037323951721,33
23,0.8775148987770081,33
23,0.8536164164543152,34
23,0.8278769850730896,35
23,0.8283441662788391,35
23,0.8222398161888123,36
23,0.8448988199234009,35
23,0.8518291711807251,35
23,0.8471534252166748,35
0,0.8400894999504089,34
0,0.84004145860672,34
0,0.8201453685760498,35
0,0.8203423619270325,35
0,0.820205807685852,35
0,0.8185802698135376,35
0,0.8690595626831055,33
0,0.8676027059555054,33
0,0.8665185570716858,33
0,0.8653829097747803,33
0,0.8681309819221497,33
0,0.8666917085647583,33
1,0.8652447462081909,33
1,0.8685259819030762,33
1,0.8560696244239807,34
1,0.854333221912384,34
1,0.8530954718589783,34
1,0.8558086156845093,34
1,0.8535352945327759,34
1,0.85577392578125,34
1,0.876648485660553,33
1,0.8718384504318237,33
1,0.8685294389724731,33
1,0.8635097146034241,33
2,0.857194721698761,33
2,0.8389607071876526,33
2,0.8325422406196594,33
2,0.8251238465309143,33
2,0.8020322322845459,33
2,0.7498212456703186,34
2,0.7611831426620483,33
2,0.7505807280540466,33
2,0.7553784847259521,32
2,0.7230550646781921,33
2,0.7102178931236267,33
2,0.7229112386703491,32
3,0.7193682193756104,32
3,0.7726459503173828,30
3,0.7918739318847656,29
3,0.7007437944412231,33
3,0.7412795424461365,31
3,0.7599005103111267,30
3,0.7528741955757141,30
3,0.7489619851112366,30
3,0.7743923664093018,29
3,0.7712516784667969,29
3,0.76706862449646,29
3,0.7896385192871094,28
4,0.7821540832519531,28
4,0.7733751535415649,28
4,0.7667956352233887,28
4,0.7620963454246521,28
4,0.8028246164321899,26
4,0.8008792400360107,26
4,0.7968698740005493,26
4,0.7936894297599792,26
4,0.7885607481002808,26
4,0.783469557762146,26
4,0.7786082029342651,26
4,0.7737571001052856,26
5,0.7681199312210083,26
5,0.7896080613136292,25
5,0.7345232963562012,27
5,0.7562890648841858,26
5,0.7503135204315186,26
5,0.7777617573738098,25
5,0.8051411509513855,24
5,0.7900131344795227,24
5,0.7852015495300293,24
5,0.7803997993469238,24
5,0.7756007313728333,24
5,0.7707967162132263,24
6,0.7369280457496643,25
6,0.7336975336074829,25
6,0.7303752303123474,25
6,0.7268894910812378,25
6,0.7542096972465515,24
6,0.7521693110466003,24
6,0.749523937702179,24
6,0.7461010813713074,24
6,0.742553174495697,24
6,0.7441320419311523,24
6,0.7405056953430176,24
6,0.7082865834236145,25
7,0.7061318755149841,25
7,0.7338473796844482,24
7,0.7340351939201355,24
7,0.76618891954422,23
7,0.7637501358985901,23
7,0.7649557590484619,23
7,0.7660725712776184,23
7,0.7674890756607056,23
7,0.7689306735992432,23
7,0.7550699710845947,23
7,0.7562867999076843,23
7,0.7580485939979553,23
8,0.7600905299186707,23
8,0.7621312141418457,23
8,0.764268696308136,23
8,0.766221821308136,23
8,0.8027236461639404,22
8,0.8050008416175842,22
8,0.7744038701057434,23
8,0.7789989709854126,23
8,0.7827088832855225,23
8,0.7865065932273865,23
8,0.7909204959869385,23
8,0.8314810395240784,22
9,0.8333218097686768,22
9,0.7990941405296326,23
9,0.8006267547607422,23
9,0.7993980050086975,23
9,0.7981157898902893,23
9,0.7959969639778137,23
9,0.7600488662719727,24
9,0.7575833797454834,24
9,0.7546281814575195,24
9,0.7201443314552307,25
9,0.7152298092842102,25
9,0.7073890566825867,25
10,0.7018119692802429,25
10,0.6962227821350098,25
10,0.7297046780586243,24
10,0.6797698140144348,25
10,0.6715230345726013,25
10,0.6618567109107971,25
10,0.6565068960189819,25
10,0.6512462496757507,25
10,0.6458897590637207,25
10,0.6655462384223938,24
10,0.690782368183136,23
10,0.6874707937240601,23
11,0.6585317254066467,24
11,0.6585964560508728,24
11,0.658315122127533,24
11,0.6862022280693054,23
11,0.6573888659477234,24
11,0.657231330871582,24
11,0.6857734322547913,23
11,0.6862449645996094,23
11,0.6942328810691833,22
11,0.759687066078186,20
11,0.6685866713523865,23
11,0.6643182635307312,23
12,0.659984827041626,23
12,0.7180612683296204,21
12,0.6822632551193237,22
12,0.7131397128105164,21
12,0.749791145324707,20
12,0.7512864470481873,20
12,0.7173515558242798,21
12,0.7477150559425354,20
12,0.747062087059021,20
12,0.7473031878471375,20
12,0.749288022518158,20
12,0.716816782951355,21
13,0.7236394286155701,21
13,0.6794981956481934,23
13,0.6610618829727173,24
13,0.6492061018943787,25
13,0.6655676960945129,25
13,0.6834392547607422,25
13,0.6769586801528931,26
13,0.6993275284767151,26
13,0.7159783840179443,26
13,0.7327544093132019,26
13,0.7804222106933594,25
13,0.8190882802009583,24
14,0.8364463448524475,24
14,0.8583759665489197,24
14,0.8672487139701843,24
14,0.8683510422706604,24
14,0.8543986678123474,24
14,0.8567226529121399,24
14,0.8134880661964417,25
14,0.8140023946762085,25
14,0.8172823190689087,25
14,0.8182514905929565,25
14,0.7835878729820251,26
14,0.790277898311615,26
15,0.7870845198631287,26
15,0.7700573801994324,26
15,0.771621584892273,26
15,0.748668372631073,27
15,0.7280964255332947,28
15,0.751719057559967,27
15,0.7541267275810242,27
15,0.7597908973693848,27
15,0.7628840804100037,27
15,0.7353066205978394,28
15,0.7359787821769714,28
15,0.7367975115776062,28
16,0.7953503727912903,26
16,0.7994833588600159,26
16,0.808225691318512,26
16,0.8119043111801147,26
16,0.8139720559120178,26
16,0.8161023855209351,26
16,0.8113842606544495,26
16,0.7828224897384644,27
16,0.8133795261383057,26
16,0.7850074172019958,27
16,0.7846637964248657,27
16,0.7891636490821838,27
17,0.8282378911972046,26
17,0.8048385977745056,27
17,0.8067349791526794,27
17,0.8089950084686279,27
17,0.8100457787513733,27
17,0.812740683555603,27
17,0.8150601983070374,27
17,0.8174326419830322,27
17,0.8199501633644104,27
17,0.8220884799957275,27
17,0.8239678740501404,27
17,0.7964963316917419,28
18,0.7983383536338806,28
18,0.7997108101844788,28
18,0.7713310718536377,29
18,0.7729436159133911,29
18,0.774957001209259,29
18,0.7770488262176514,29
18,0.7778777480125427,29
18,0.7794042825698853,29
18,0.7807535529136658,29
18,0.7827149629592896,29
18,0.7799538969993591,29
18,0.7554985880851746,30
19,0.7576190829277039,30
19,0.7598703503608704,30
19,0.7886102795600891,29
19,0.7927851676940918,29
19,0.7966386675834656,29
19,0.8032875657081604,29
19,0.804267942905426,29
19,0.7788622975349426,30
19,0.7813796997070312,30
19,0.7826318144798279,30
19,0.7858162522315979,30
19,0.7876763939857483,30
20,0.7635409235954285,31
20,0.7524978518486023,32
20,0.7712112665176392,31
20,0.7745758891105652,31
20,0.7769089341163635,31
20,0.7791627645492554,31
20,0.7822939157485962,31
20,0.784389853477478,31
20,0.7862729430198669,31
20,0.7880736589431763,31
20,0.7706609964370728,32
20,0.7511743307113647,33
21,0.77116858959198,32
21,0.7740507125854492,32
21,0.8004392385482788,31
21,0.7762092351913452,32
21,0.7332644462585449,34
21,0.7346563935279846,34
21,0.7358516454696655,34
21,0.7367570400238037,34
21,0.7374615669250488,34
21,0.7168225646018982,35
21,0.718608021736145,35
21,0.7652489542961121,33
22,0.765079140663147,33
22,0.7672702074050903,33
22,0.7675465941429138,33
22,0.7679287791252136,33
22,0.743067741394043,34
22,0.7403391003608704,34
22,0.7410404086112976,34
22,0.7215609550476074,35
22,0.7562044262886047,34
22,0.7636904120445251,34
22,0.7789788246154785,34
22,0.7259321808815002,36
23,0.7823766469955444,34
23,0.7824169993400574,34
23,0.7845494747161865,34
23,0.8411855697631836,32
23,0.8426597118377686,32
23,0.8448338508605957,32
23,0.8320323824882507,33
23,0.8177512288093567,33
23,0.816338062286377,34
23,0.8410150408744812,33
23,0.8403947353363037,34
23,0.8577337265014648,34
0,0.8400894999504089,34
0,0.8672451376914978,33
0,0.8412323594093323,34
0,0.840859591960907,34
0,0.8412606716156006,34
0,0.8404164910316467,34
0,0.8394147157669067,34
0,0.842430591583252,34
0,0.8379683494567871,34
0,0.8369052410125732,34
0,0.8356984257698059,34
0,0.8316007256507874,34
1,0.8300918340682983,34
1,0.8285574316978455,34
1,0.8268811702728271,34
1,0.8277563452720642,34
1,0.8261269927024841,34
1,0.8290324807167053,34
1,0.8272963166236877,34
1,0.8245499730110168,34
1,0.827453076839447,34
1,0.822784960269928,34
1,0.8352246284484863,34
1,0.8328680396080017,34
2,0.826788604259491,34
2,0.8182957768440247,34
2,0.8354993462562561,33
2,0.8276986479759216,33
2,0.8134871125221252,34
2,0.8053531646728516,34
2,0.7851622104644775,34
2,0.7725515961647034,34
2,0.7602609992027283,34
2,0.7632067203521729,33
2,0.760662317276001,33
2,0.7481133341789246,33
3,0.7130568027496338,34
3,0.7014045119285583,34
3,0.7118095755577087,33
3,0.7905019521713257,29
3,0.8128689527511597,28
3,0.8087418675422668,28
3,0.7698352336883545,29
3,0.8211320042610168,27
3,0.764419674873352,29
3,0.8109559416770935,27
3,0.8064468502998352,27
3,0.833988606929779,26
4,0.8147938847541809,26
4,0.8406941890716553,25
4,0.8316466808319092,25
4,0.8374750018119812,25
4,0.8315435647964478,25
4,0.8257794380187988,25
4,0.8209965229034424,25
4,0.8147338628768921,25
4,0.8085514903068542,25
4,0.8025766015052795,25
4,0.7965193390846252,25
4,0.8238010406494141,24
5,0.8184084892272949,24
5,0.814578115940094,24
5,0.8081941604614258,24
5,0.8381648063659668,23
5,0.7983012199401855,24
5,0.7886651158332825,24
5,0.7822494506835938,24
5,0.7769270539283752,24
5,0.7705492973327637,24
5,0.7338714003562927,25
5,0.7577876448631287,24
5,0.7235260009765625,25
6,0.7497960925102234,24
6,0.7466370463371277,24
6,0.7434689402580261,24
6,0.7387971878051758,24
6,0.7354742884635925,24
6,0.7322452664375305,24
6,0.728954017162323,24
6,0.7255967259407043,24
6,0.7222562432289124,24
6,0.7189388275146484,24
6,0.7172035574913025,24
6,0.7446878552436829,23
7,0.7417829632759094,23
7,0.7095573544502258,24
7,0.7079547047615051,24
7,0.6787542104721069,25
7,0.6779812574386597,25
7,0.7065224647521973,24
7,0.7076284289360046,24
7,0.7088423371315002,24
7,0.7100870013237,24
7,0.7113645672798157,24
7,0.7433815002441406,23
7,0.7454969882965088,23
8,0.747538685798645,23
8,0.7495719194412231,23
8,0.7517295479774475,23
8,0.7539425492286682,23
8,0.756126880645752,23
8,0.75933837890625,23
8,0.7965212464332581,22
8,0.8040414452552795,22
8,0.7734824419021606,23
8,0.7768425941467285,23
8,0.7806331515312195,23
8,0.785723865032196,23
9,0.7906119227409363,23
9,0.7942296862602234,23
9,0.7957183122634888,23
9,0.7649809718132019,24
9,0.7670995593070984,24
9,0.7381390929222107,25
9,0.7383019328117371,25
9,0.7384031414985657,25
9,0.7383711338043213,25
9,0.7350015044212341,25
9,0.7317191958427429,25
9,0.7277570962905884,25
10,0.7236350774765015,25
10,0.7184522747993469,25
10,0.7144108414649963,25
10,0.7117963433265686,25
10,0.7090420722961426,25
10,0.7047199010848999,25
10,0.6963220238685608,25
10,0.6871996521949768,25
10,0.6778362989425659,25
10,0.6919348239898682,24
10,0.6570427417755127,25
10,0.65224289894104,25
11,0.6474273204803467,25
11,0.6425204277038574,25
11,0.6957202553749084,23
11,0.6656456589698792,24
11,0.666917622089386,24
11,0.667801558971405,24
11,0.6668248176574707,24
11,0.6637253165245056,24
11,0.6914162635803223,23
11,0.6626294851303101,24
11,0.6373962759971619,25
11,0.6384945511817932,25
12,0.6394434571266174,25
12,0.6382567882537842,25
12,0.6628236770629883,24
12,0.6598766446113586,24
12,0.6572272777557373,24
12,0.6281391978263855,25
12,0.6503093242645264,24
12,0.6463579535484314,24
12,0.6424638628959656,24
12,0.6975986957550049,22
12,0.7299271821975708,21
12,0.7699005603790283,20
13,0.774851381778717,20
13,0.7798649072647095,20
13,0.7833535671234131,20
13,0.7845212817192078,20
13,0.7478253245353699,21
13,0.6899875998497009,23
13,0.7004072666168213,23
13,0.6832208633422852,24
13,0.6992383599281311,24
13,0.6664782166481018,26
13,0.6879593729972839,26
13,0.7096814513206482,26
14,0.731819748878479,26
14,0.7451615929603577,26
14,0.7891752123832703,25
14,0.806183934211731,25
14,0.8163996934890747,25
14,0.8540803790092468,24
14,0.8637261390686035,24
14,0.8655878901481628,24
14,0.8691396713256836,24
14,0.8694449067115784,24
14,0.8683528304100037,24
14,0.8686801791191101,24
15,0.8666057586669922,24
15,0.8290892243385315,25
15,0.8626804351806641,24
15,0.8624867796897888,24
15,0.8622514605522156,24
15,0.8307426571846008,25
15,0.8332202434539795,25
15,0.8355745673179626,25
15,0.8378127813339233,25
15,0.8399421572685242,25
15,0.8419701457023621,25
15,0.8052307367324829,26
16,0.806803286075592,26
16,0.7994624376296997,26
16,0.8009179830551147,26
16,0.8022313714027405,26
16,0.8386755585670471,25
16,0.8404302000999451,25
16,0.8095737099647522,26
16,0.8099720478057861,26
16,0.8122170567512512,26
16,0.8083126544952393,26
16,0.8091678619384766,26
16,0.8071783781051636,26
17,0.806385338306427,26
17,0.8056687712669373,26
17,0.7741047739982605,27
17,0.7768707871437073,27
17,0.7766518592834473,27
17,0.8071380853652954,26
17,0.808305025100708,26
17,0.8080369234085083,26
17,0.8086913228034973,26
17,0.809721052646637,26
17,0.8132553100585938,26
17,0.8065013885498047,26
18,0.8135336637496948,26
18,0.8141971230506897,26
18,0.8183040618896484,26
18,0.7909922003746033,27
18,0.7899466753005981,27
18,0.789431095123291,27
18,0.7921132445335388,27
18,0.8256317973136902,26
18,0.7917865514755249,27
18,0.7952624559402466,27
18,0.7925355434417725,27
18,0.8034490942955017,27
19,0.811951220035553,27
19,0.8214092254638672,27
19,0.8226603865623474,27
19,0.8282844424247742,27
19,0.8037555813789368,28
19,0.7851122617721558,29
19,0.798132061958313,29
19,0.8045690655708313,29
19,0.7887042760848999,30
19,0.7732408046722412,31
19,0.7593517899513245,32
19,0.7694841623306274,32
20,0.7794780731201172,32
20,0.7880059480667114,32
20,0.7645277380943298,33
20,0.7904235124588013,33
20,0.7894001603126526,33
20,0.7700915336608887,34
20,0.772381067276001,34
20,0.798596978187561,33
20,0.7778603434562683,34
20,0.8297010660171509,32
20,0.7970402836799622,34
20,0.8094210624694824,34
21,0.8419420719146729,33
21,0.8500713109970093,34
21,0.8533738851547241,34
21,0.8102311491966248,36
21,0.813091516494751,36
21,0.8142082691192627,36
21,0.8092870116233826,36
21,0.8079068660736084,36
21,0.829065203666687,35
21,0.8540959358215332,34
21,0.8565952777862549,34
21,0.8275453448295593,35
22,0.8319851756095886,35
22,0.8337482213973999,35
22,0.8390187621116638,35
22,0.8417735695838928,35
22,0.8429787158966064,35
22,0.8441265225410461,35
22,0.8451842069625854,35
22,0.8517898917198181,35
22,0.8498907089233398,35
22,0.8442795872688293,35
22,0.8205441832542419,36
22,0.8209885954856873,36
23,0.821494996547699,36
23,0.850324273109436,35
23,0.8240340948104858,36
23,0.8205022215843201,36
23,0.8212091326713562,36
23,0.8218223452568054,36
23,0.8168385028839111,36
23,0.8172608613967896,36
23,0.8168036341667175,36
23,0.839582622051239,35
23,0.8186522722244263,36
23,0.8646427392959595,34
0,0.8400894999504089,34
0,0.84004145860672,34
0,0.8398798704147339,34
0,0.8396000862121582,34
0,0.8156753182411194,35
0,0.8150085210800171,35
0,0.8141949772834778,35
0,0.8132335543632507,35
0,0.8113709688186646,35
0,0.810066819190979,35
0,0.8086175918579102,35
0,0.807025671005249,35
1,0.8106139898300171,35
1,0.8111612796783447,35
1,0.8274020552635193,34
1,0.8497992753982544,33
1,0.8469194173812866,33
1,0.8426335453987122,33
1,0.8362513780593872,33
1,0.828812837600708,33
1,0.8222116231918335,33
1,0.8145589828491211,33
1,0.8021093606948853,33
1,0.7921434640884399,33
2,0.8028004169464111,32
2,0.7753658890724182,33
2,0.7831698656082153,32
2,0.7916873097419739,31
2,0.802707850933075,30
2,0.7923370003700256,30
2,0.7820674777030945,30
2,0.7719530463218689,30
2,0.8186073303222656,28
2,0.8764938712120056,26
2,0.8731491565704346,26
2,0.8682610392570496,26
3,0.8287829756736755,27
3,0.8238867521286011,27
3,0.8228886723518372,27
3,0.8185034990310669,27
3,0.8142577409744263,27
3,0.8195498585700989,27
3,0.8152145147323608,27
3,0.811032772064209,27
3,0.8069957494735718,27
3,0.8030773997306824,27
3,0.7963992953300476,27
3,0.8211835622787476,26
4,0.8160445690155029,26
4,0.8429875373840332,25
4,0.839199423789978,25
4,0.835475742816925,25
4,0.8294949531555176,25
4,0.8236305117607117,25
4,0.8172082304954529,25
4,0.8108972907066345,25
4,0.8046896457672119,25
4,0.7985756397247314,25
4,0.7608146667480469,26
4,0.7553029656410217,26
5,0.748865008354187,26
5,0.7725309729576111,25
5,0.7667619585990906,25
5,0.7925798296928406,24
5,0.8210000395774841,23
5,0.7814885973930359,24
5,0.7756727337837219,24
5,0.7698507308959961,24
5,0.7638468742370605,24
5,0.7896151542663574,23
5,0.7847334146499634,23
5,0.7785968780517578,23
6,0.7734565734863281,23
6,0.7697410583496094,23
6,0.7660449743270874,23
6,0.7971304059028625,22
6,0.7939513921737671,22
6,0.7900955677032471,22
6,0.7869220972061157,22
6,0.7836973071098328,22
6,0.7802099585533142,22
6,0.7767536044120789,22
6,0.7733266949653625,22
6,0.7699279189109802,22
7,0.7665566802024841,22
7,0.7625791430473328,22
7,0.7273374795913696,23
7,0.7253377437591553,23
7,0.723388671875,23
7,0.7221590280532837,23
7,0.7211219072341919,23
7,0.7200257778167725,23
7,0.7206908464431763,23
7,0.7223072052001953,23
7,0.7240333557128906,23
7,0.7258665561676025,23
8,0.7278041839599609,23
8,0.7298439741134644,23
8,0.7319841980934143,23
8,0.7342235445976257,23
8,0.736560583114624,23
8,0.7389933466911316,23
8,0.7748004794120789,22
8,0.8153513073921204,21
8,0.8182005882263184,21
8,0.8207079768180847,21
8,0.7861974835395813,22
8,0.7562637329101562,23
9,0.7637299299240112,23
9,0.7687464356422424,23
9,0.7728922367095947,23
9,0.7741294503211975,23
9,0.7752374410629272,23
9,0.7762055397033691,23
9,0.7803968191146851,23
9,0.7482703328132629,24
9,0.7472419738769531,24
9,0.7170266509056091,25
9,0.7154368758201599,25
9,0.7120668292045593,25
10,0.7069320678710938,25
10,0.7031326293945312,25
10,0.6731963753700256,26
10,0.6725944876670837,26
10,0.6680737137794495,26
10,0.6629394292831421,26
10,0.6569288969039917,26
10,0.6480976343154907,26
10,0.6388034820556641,26
10,0.6535214185714722,25
10,0.672492265701294,24
10,0.6634021997451782,24
11,0.6585603356361389,24
11,0.6526075005531311,24
11,0.6758195757865906,23
11,0.7032003402709961,22
11,0.671630322933197,23
11,0.6730471253395081,23
11,0.6744334101676941,23
11,0.7082211971282959,22
11,0.677882730960846,23
11,0.678238570690155,23
11,0.6783620715141296,23
11,0.7090265154838562,22
12,0.7103884816169739,22
12,0.7094370722770691,22
12,0.7425470948219299,21
12,0.7061532139778137,22
12,0.7358308434486389,21
12,0.7350907325744629,21
12,0.7327261567115784,21
12,0.6965406537055969,22
12,0.7626924514770508,20
12,0.7597086429595947,20
12,0.7471389174461365,20
12,0.7835102677345276,19
13,0.780780017375946,19
13,0.7859189510345459,19
13,0.7852828502655029,19
13,0.7829377055168152,19
13,0.7473368048667908,20
13,0.7138700485229492,21
13,0.6677204370498657,23
13,0.6514237523078918,24
13,0.6419612765312195,25
13,0.6386412382125854,26
13,0.6603995561599731,26
13,0.7014333605766296,25
14,0.7169045805931091,25
14,0.7323607802391052,25
14,0.7842468619346619,24
14,0.8027081489562988,24
14,0.8189416527748108,24
14,0.8299978375434875,24
14,0.8358938694000244,24
14,0.8413340449333191,24
14,0.8805325627326965,23
14,0.8452918529510498,24
14,0.8482570648193359,24
14,0.8503513932228088,24
15,0.8521086573600769,24
15,0.853554904460907,24
15,0.8514060378074646,24
15,0.8536339402198792,24
15,0.8641912341117859,24
15,0.8623080849647522,24
15,0.8624442219734192,24
15,0.7986922860145569,26
15,0.803072988986969,26
15,0.8065899610519409,26
15,0.8105939626693726,26
15,0.8142175674438477,26
16,0.8166904449462891,26
16,0.7894317507743835,27
16,0.8146573305130005,26
16,0.816766083240509,26
16,0.817623496055603,26
16,0.8182789087295532,26
16,0.8179056644439697,26
16,0.7627061605453491,28
16,0.7632059454917908,28
16,0.8185930252075195,26
16,0.8180078268051147,26
16,0.8510890007019043,25
17,0.849662184715271,25
17,0.8164860606193542,26
17,0.8156870603561401,26
17,0.8139633536338806,26
17,0.8129530549049377,26
17,0.8123511075973511,26
17,0.81120365858078,26
17,0.8099764585494995,26
17,0.8050839304924011,26
17,0.7744868397712708,27
17,0.7735767364501953,27
17,0.7724966406822205,27
18,0.744789183139801,28
18,0.7189913392066956,29
18,0.6984843611717224,30
18,0.6805403828620911,31
